"2860" "industrias titan" "\n" "" "itn" "titanlux" "spain" "n"
"2861" "infinit air" "\n" "" "ffi" "infinit" "spain" "n"
"2862" "inflite the jet centre" "\n" "" "ins" "" "united kingdom" "n"
"2863" "innotech aviation" "\n" "" "iva" "innotech" "canada" "n"
"2864" "insel air international" "\n" "" "inc" "inselair" "netherlands antilles" "n"
"2865" "instituto cartografico de cataluna" "\n" "" "icc" "carto" "spain" "n"
"2866" "intair" "\n" "" "int" "intairco" "canada" "n"
"2867" "intal avia" "\n" "" "inl" "intal avia" "kyrgyzstan" "n"
"2868" "intavia limited" "\n" "" "ffl" "" "united kingdom" "n"
"2869" "intelijet airways" "\n" "ij" "ijt" "intelijet" "colombia" "n"
"2870" "intensive air" "\n" "" "xra" "intensive" "south africa" "n"
"2871" "inter air" "\n" "" "itw" "inter wings" "bulgaria" "n"
"2872" "inter express" "\n" "" "inx" "inter-euro" "turkey" "n"
"2873" "inter islands airlines" "\n" "h4" "iin" "" "cape verde" "n"
"2874" "inter rca" "\n" "" "car" "quebec romeo" "central african republic" "n"
"2875" "inter tropic airlines" "\n" "" "ntt" "inter-tropic" "sierra leone" "n"
"2876" "inter-air" "\n" "" "ita" "cafex" "united states" "n"
"2877" "inter-canadian" "\n" "" "icn" "inter-canadian" "canada" "n"
"2878" "inter-island air" "\n" "" "ugl" "ugly van" "united states" "n"
"2879" "inter-mountain airways" "\n" "" "ima" "inter-mountain" "united states" "n"
"2880" "inter-state aviation" "\n" "" "its" "inter-state" "united states" "n"
"2881" "interair south africa" "\n" "d6" "iln" "inline" "south africa" "y"
"2882" "interaire" "\n" "" "nte" "intermex" "mexico" "n"
"2883" "interavia airlines" "\n" "za" "suw" "astair" "russia" "y"
"2884" "interaviatrans" "\n" "" "ivt" "interavia" "ukraine" "n"
"2885" "intercontinental de aviaci" "\n" "rs" "ict" "contavia" "colombia" "n"
"2886" "intercopters" "\n" "" "icp" "choper" "spain" "n"
"2887" "interflight" "\n" "" "ift" "interflight" "united kingdom" "n"
"2888" "interflight (learjet)" "\n" "" "ijt" "" "united kingdom" "n"
"2889" "interfly" "\n" "" "rfl" "infly" "italy" "n"
"2890" "interfreight forwarding" "\n" "" "iff" "interfreight" "sudan" "n"
"2891" "interguide air" "\n" "" "ign" "divine air" "nigeria" "n"
"2892" "interisland airlines" "\n" "" "isn" "tri-bird" "philippines" "n"
"2893" "interisland airways limited" "\n" "" "iwy" "islandways" "turks and caicos islands" "n"
"2894" "interjet" "\n" "" "mtf" "interjet" "italy" "n"
"2895" "interjet helicopters" "\n" "" "ihe" "intercopter" "greece" "n"
"2896" "interlink airlines" "\n" "id" "itk" "interlink" "south africa" "y"
"2897" "international air cargo corporation" "\n" "" "iak" "air cargo egypt" "egypt" "n"
"2898" "international air corporation" "\n" "" "exx" "express international" "united states" "n"
"2899" "international air service" "\n" "" "ias" "starfleet" "united states" "n"
"2900" "international air services" "\n" "" "iax" "interair services" "liberia" "n"
"2901" "international business air" "\n" "6i" "ibz" "interbiz" "sweden" "n"
"2902" "international business aircraft" "\n" "" "iby" "central stage" "united states" "n"
"2903" "international charter services" "\n" "" "ics" "interservi" "mexico" "n"
"2904" "international charter xpress" "\n" "" "icx" "intex" "united states" "n"
"2905" "international committee of the red cross" "\n" "" "red" "red cross" "switzerland" "n"
"2906" "international company for transport" "\n" "" "iig" "trade and public works" "aldawlyh air" "n"
"2907" "international flight training academy" "\n" "" "ifx" "ifta" "united states" "n"
"2908" "international jet aviation services" "\n" "" "ija" "i-jet" "united states" "n"
"2909" "international jet charter" "\n" "" "hsp" "hospital" "united states" "n"
"2910" "international sos windhoek" "\n" "" "rsq" "skymedic" "namibia" "n"
"2911" "international sabilisation assistance force" "\n" "" "isf" "" "united kingdom" "n"
"2912" "international security assistance force" "\n" "" "thn" "athena" "canada" "n"
"2913" "international trans-air" "\n" "" "ith" "intrans nigeria" "nigeria" "n"
"2914" "interport corporation" "\n" "" "ipt" "interport" "united states" "n"
"2915" "intersky" "\n" "" "iky" "general sky" "bulgaria" "n"
"2916" "intersky" "\n" "3l" "isk" "intersky" "austria" "y"
"2917" "interstate airline" "\n" "i4" "fwa" "freewayair" "netherlands" "n"
"2918" "intervuelos" "\n" "" "itu" "interlos" "mexico" "n"
"2919" "inversija" "\n" "" "inv" "inver" "latvia" "n"
"2920" "iona national airways" "\n" "" "ind" "iona" "ireland" "n"
"2921" "iowa airways" "\n" "" "ioa" "iowa air" "united states" "n"
"2922" "iran air" "\n" "ir" "ira" "iranair" "iran" "y"
"2923" "iran aseman airlines" "\n" "ep" "irc" "" "iran" "y"
"2924" "iranair tours" "\n" "" "irb" "" "iran" "n"
"2925" "naft air lines" "\n" "" "irg" "naft" "iran" "n"
"2926" "iraqi airways" "\n" "ia" "iaw" "iraqi" "iraq" "y"
"2927" "irbis air" "\n" "" "bis" "irbis" "kazakhstan" "n"
"2928" "irish air corps" "\n" "" "irl" "irish" "ireland" "n"
"2929" "irish air transport" "\n" "" "rdk" "irish trans" "ireland" "n"
"2930" "irish aviation authority" "\n" "" "xmr" "authority" "ireland" "n"
"2931" "irtysh airlines" "\n" "" "irt" "irtysh airlines" "uzbekistan" "n"
"2932" "irving oil" "\n" "" "xia" "" "canada" "n"
"2933" "irving oil transport" "\n" "" "kce" "kacey" "canada" "n"
"2934" "island air" "\n" "" "isi" "islandmex" "mexico" "n"
"2935" "island air charters" "\n" "" "ilf" "island flight" "united states" "n"
"2936" "island air express" "\n" "" "xyz" "rainbird" "united states" "n"
"2937" "island airlines" "\n" "is" "" "" "united states" "y"
"2938" "island aviation" "\n" "" "soy" "soriano" "philippines" "n"
"2939" "island aviation services" "\n" "" "dqa" "" "maldives" "n"
"2940" "island aviation and travel" "\n" "" "iom" "isle avia" "united kingdom" "n"
"2941" "island express" "\n" "2s" "sdy" "sandy isle" "united states" "n"
"2942" "cargo plus aviation" "\n" "8l" "cgp" "" "united arab emirates" "y"
"2943" "island helicopters" "\n" "" "mtp" "metrocopter" "united states" "n"
"2944" "island link" "\n" "" "ilc" "" "japan" "n"
"2945" "islandair jersey" "\n" "" "iaj" "jarland" "united kingdom" "n"
"2946" "islands nationair" "\n" "cn" "" "" "papua new guinea" "n"
"2947" "icebird airline" "\n" "" "icb" "icebird" "iceland" "n"
"2948" "islas airways" "\n" "if" "isw" "pintadera" "spain" "y"
"2949" "isle grande flying school" "\n" "" "igs" "isla grande" "united states" "n"
"2950" "islena de inversiones" "\n" "wc" "isv" "" "honduras" "y"
"2951" "isles of scilly skybus" "\n" "" "ios" "scillonia" "united kingdom" "n"
"2952" "israel aircraft industries" "\n" "" "iai" "israel aircraft" "israel" "n"
"2953" "israeli air force" "\n" "" "iaf" "" "israel" "n"
"2954" "israir" "\n" "6h" "isr" "israir" "israel" "y"
"2955" "istanbul airlines" "\n" "" "ist" "istanbul" "turkey" "n"
"2956" "itali airlines" "\n" "9x" "acl" "itali" "italy" "n"
"2957" "italy first" "\n" "" "ifs" "riviera" "italy" "n"
"2958" "itek air" "\n" "gi" "ika" "itek-air" "kyrgyzstan" "y"
"2959" "ivoire aero services" "\n" "" "ivs" "ivoire aero" "ivory coast" "n"
"2960" "ivoire airways" "\n" "" "ivw" "ivoirairways" "ivory coast" "n"
"2961" "ivoire jet express" "\n" "" "ije" "ivoire jet" "ivory coast" "n"
"2962" "iwamoto crane co ltd" "\n" "" "oic" "" "japan" "n"
"2963" "ixair" "\n" "" "ixr" "x-bird" "france" "n"
"2964" "izair" "\n" "h9" "izm" "izmir" "turkey" "n"
"2965" "izhavia" "\n" "" "iza" "izhavia" "russia" "n"
"2966" "j c bamford (excavators)" "\n" "" "jcb" "jayseebee" "united kingdom" "n"
"2967" "j p hunt air carriers" "\n" "" "rfx" "reflex" "united states" "n"
"2968" "j-air" "\n" "" "jlj" "j air" "japan" "n"
"2969" "jal express" "\n" "jc" "jex" "janex" "japan" "y"
"2970" "jalways" "\n" "jo" "jaz" "jalways" "japan" "y"
"2971" "jdaviation" "\n" "" "jda" "jay dee" "united kingdom" "n"
"2972" "jdp lux" "\n" "" "jdp" "red pelican" "luxembourg" "n"
"2973" "jhm cargo expreso" "\n" "" "jhm" "" "costa rica" "n"
"2974" "jm family aviation" "\n" "" "tqm" "tacoma" "united states" "n"
"2975" "jmc airlines" "\n" "" "jmc" "jayemmsee" "united kingdom" "n"
"2976" "jsc transport automated information systems" "\n" "1m" "" "" "russia" "n"
"2977" "js air" "\n" "" "jsj" "js charter" "pakistan" "n"
"2978" "js aviation" "\n" "" "jes" "jay-ess aviation" "mexico" "n"
"2979" "jackson air services" "\n" "" "jck" "jackson" "canada" "n"
"2980" "jade cargo international" "\n" "" "jae" "jade cargo" "china" "n"
"2981" "jamahiriya airways" "\n" "" "jaw" "jaw" "libya" "n"
"2982" "jambo africa airlines" "\n" "" "jmb" "jamboafrica" "democratic republic of congo" "n"
"2983" "jana-arka" "\n" "" "jak" "yanzar" "kazakhstan" "n"
"2984" "janair" "\n" "" "jax" "janair" "united states" "n"
"2985" "japan air commuter" "\n" "" "jac" "commuter" "japan" "n"
"2986" "japan aircraft service" "\n" "" "jsv" "" "japan" "n"
"2987" "japan airlines" "jal japan airlines" "jl" "jal" "japanair" "japan" "y"
"2988" "japan airlines domestic" "\n" "jl" "jal" "j-bird" "japan" "y"
"2989" "japan asia airways" "\n" "eg" "jaa" "asia" "japan" "y"
"2990" "japan transocean air" "\n" "nu" "jta" "jai ocean" "japan" "y"
"2991" "jat airways" "\n" "ju" "jat" "jat" "serbia" "y"
"2992" "jatayu airlines" "\n" "vj" "jty" "jatayu" "indonesia" "n"
"2993" "jazeera airways" "\n" "j9" "jzr" "jazeera" "kuwait" "y"
"2994" "jeju air" "\n" "7c" "jja" "jeju air" "republic of korea" "y"
"2995" "jenney beechcraft" "\n" "" "jny" "jenair" "united states" "n"
"2996" "jeppesen data plan" "\n" "" "xld" "" "united states" "n"
"2997" "jeppesen uk" "\n" "" "jpn" "jetplan" "united kingdom" "n"
"2998" "jet air" "\n" "" "jea" "jeta" "poland" "n"
"2999" "jet air group" "\n" "" "jsi" "sistema" "russia" "n"
"3000" "jet airways" "\n" "9w" "jai" "jet airways" "india" "y"
"3001" "jet airways" "\n" "qj" "" "" "united states" "y"
"3002" "jet aspen air lines" "\n" "" "jtx" "jet aspen" "united states" "n"
"3003" "jet aviation" "\n" "" "pjs" "jetaviation" "switzerland" "n"
"3004" "jet aviation business jets" "\n" "" "bzf" "bizfleet" "united states" "n"
"3005" "jet center flight training" "\n" "" "jcf" "jet center" "spain" "n"
"3006" "jet charter" "\n" "" "jct" "jet charter" "united states" "n"
"3007" "jetclub" "\n" "0j" "" "" "switzerland" "n"
"3008" "jet connection" "\n" "" "jcx" "jet connect" "germany" "n"
"3009" "jet courier service" "\n" "" "dww" "don juan" "united states" "n"
"3010" "jet east international" "\n" "" "jed" "jet east" "united states" "n"
"3011" "jet executive international charter" "\n" "" "jei" "jet executive" "germany" "n"
"3012" "jet fighter flights" "\n" "" "rza" "razor" "australia" "n"
"3013" "jet freighters" "\n" "" "cft" "casper freight" "united states" "n"
"3014" "jet g&d aviation" "\n" "" "jgd" "jet gee-and-dee" "israel" "n"
"3015" "jet line international" "\n" "" "mjl" "moldjet" "moldova" "n"
"3016" "jet link" "\n" "" "jek" "jet ops" "israel" "n"
"3017" "jet link aviation" "\n" "" "htl" "heartland" "united states" "n"
"3018" "jet norte" "\n" "" "jnr" "jet norte" "mexico" "n"
"3019" "jet rent" "\n" "" "jrn" "jet rent" "mexico" "n"
"3020" "jet service" "\n" "" "jdi" "jedi" "poland" "n"
"3021" "jetstar asia airways" "\n" "3k" "jsa" "jetstar asia" "singapore" "y"
"3022" "jet stream" "\n" "" "jsm" "jet stream" "moldova" "n"
"3023" "jet trans aviation" "\n" "" "jtc" "jetrans" "ghana" "n"
"3024" "jet-2000" "\n" "" "jtt" "moscow jet" "russia" "n"
"3025" "jet-ops" "\n" "" "ops" "ops-jet" "united arab emirates" "n"
"3026" "jet2.com" "\n" "ls" "exs" "channex" "united kingdom" "y"
"3027" "jet4you" "" "8j" "jfu" "argan" "morocco" "y"
"3028" "jetafrica swaziland" "\n" "" "osw" "bevo" "swaziland" "n"
"3029" "jetblue airways" "\n" "b6" "jbu" "jetblue" "united states" "y"
"3030" "jetconnect" "\n" "" "qnz" "qantas jetconnect" "new zealand" "n"
"3031" "jetmagic" "\n" "" "jmg" "jet magic" "ireland" "n"
"3032" "jetairfly" "\n" "jf" "jaf" "beauty" "belgium" "y"
"3033" "jetall holdings" "\n" "" "jtl" "firefly" "canada" "n"
"3034" "jetalliance" "\n" "" "jag" "jetalliance" "austria" "n"
"3035" "jetclub" "\n" "0j" "jcs" "jetclub" "switzerland" "n"
"3036" "jetcorp" "\n" "" "uej" "jetcorp" "united states" "n"
"3037" "jetcraft aviation" "\n" "" "jcc" "jetcraft" "australia" "n"
"3038" "jetex aviation" "\n" "" "jxa" "" "lebanon" "n"
"3039" "jetflite" "\n" "" "jef" "jetflite" "finland" "y"
"3040" "jetfly airlines" "\n" "" "jfl" "lineflyer" "austria" "n"
"3041" "jetgo international" "\n" "" "jic" "jic-jet" "thailand" "n"
"3042" "jetlink express" "\n" "" "jlx" "ken jet" "kenya" "n"
"3043" "jetlink holland" "\n" "" "jlh" "" "netherlands" "n"
"3044" "jetnova de aviacion ejecutiva" "\n" "" "jnv" "jetnova" "spain" "n"
"3045" "jetpro" "\n" "" "jpo" "jetpro" "mexico" "n"
"3046" "jetran air" "\n" "" "mdj" "jetran air" "romania" "n"
"3047" "jetrider international" "\n" "" "jri" "jetrider" "united kingdom" "n"
"3048" "jets ejecutivos" "\n" "" "jej" "mexjets" "mexico" "n"
"3049" "jets personales" "\n" "" "jep" "jet personales" "spain" "n"
"3050" "jets y servicios ejecutivos" "\n" "" "jse" "servijets" "mexico" "n"
"3051" "jetsgo" "\n" "sg" "jgo" "jetsgo" "canada" "n"
"3052" "jetstar airways" "\n" "jq" "jst" "jetstar" "australia" "y"
"3053" "jetstream air" "\n" "" "jsh" "stream-air" "hungary" "n"
"3054" "jetstream executive travel" "\n" "" "jxt" "vannin" "united kingdom" "n"
"3055" "jett paqueteria" "\n" "" "jpq" "jett paqueteria" "mexico" "n"
"3056" "jett8 airlines cargo" "\n" "jx" "jec" "" "singapore" "n"
"3057" "jettime" "\n" "" "jtg" "jettime" "denmark" "n"
"3058" "jettrain corporation" "\n" "" "jtn" "jettrain" "united states" "n"
"3059" "jetways of iowa" "\n" "" "jwy" "jetways" "united states" "n"
"3060" "jetx airlines" "\n" "gx" "jxx" "jetbird" "iceland" "n"
"3061" "jibair" "\n" "" "jib" "jibairline" "djibouti" "n"
"3062" "jigsaw project" "\n" "" "jsw" "jigsaw" "united kingdom" "n"
"3063" "jim hankins air service" "\n" "" "hkn" "hankins" "united states" "n"
"3064" "jim ratliff air service" "\n" "" "ras" "shanhil" "united states" "n"
"3065" "joanas avialinijos" "\n" "" "jdg" "ladyblue" "lithuania" "n"
"3066" "job air" "\n" "" "jbr" "jobair" "czech republic" "n"
"3067" "johnson air" "\n" "" "jhn" "air johnson" "united states" "n"
"3068" "johnsons air" "\n" "" "jon" "johnsonsair" "ghana" "n"
"3069" "johnston airways" "\n" "" "jmj" "johnston" "united states" "n"
"3070" "joint military commission" "\n" "" "jmm" "joicomar" "sudan" "n"
"3071" "jomartaxi aereo" "\n" "" "jmt" "jomartaxi" "mexico" "n"
"3072" "jonsson" "\n" "" "odi" "h air taxi" "odinn" "n"
"3073" "jordan aviation" "\n" "r5" "jav" "jordan aviation" "jordan" "n"
"3074" "jordan international air cargo" "\n" "" "jci" "" "jordan" "n"
"3075" "jorvik" "\n" "" "jvk" "islandic" "iceland" "n"
"3076" "ju-air" "\n" "" "jur" "junkers" "switzerland" "n"
"3077" "juanda flying school" "\n" "" "jfs" "jaemco" "indonesia" "n"
"3078" "juba cargo services & aviation company" "\n" "" "juc" "juba cargo" "sudan" "n"
"3079" "jubba airways" "\n" "" "jub" "jubba" "somali republic" "n"
"3080" "jubilee airways" "\n" "" "dke" "duke" "united kingdom" "n"
"3081" "juneyao airlines" "\n" "ho" "dkh" "juneyao airlines" "china" "y"
"3082" "justair scandinavia" "\n" "" "mey" "melody" "sweden" "n"
"3083" "justice prisoner and alien transportation system" "\n" "" "doj" "justice" "united states" "n"
"3084" "k d air corporation" "\n" "" "kdc" "kay dee" "canada" "n"
"3085" "k s avia" "\n" "" "ksa" "sky camel" "latvia" "n"
"3086" "k-mile air" "\n" "" "kmi" "kay-mile air" "thailand" "n"
"3087" "kd avia" "\n" "kd" "kni" "kaliningrad air" "russia" "y"
"3088" "klm cityhopper" "\n" "wa" "klc" "city" "netherlands" "y"
"3089" "klm helicopter" "\n" "" "klh" "klm heli" "netherlands" "n"
"3090" "klm royal dutch airlines" "\n" "kl" "klm" "klm" "netherlands" "y"
"3091" "kabo air" "\n" "n2" "qnk" "kabo" "nigeria" "n"
"3092" "kahama mining corporation" "\n" "" "kmc" "kahama" "tanzania" "n"
"3093" "kaiser air" "\n" "" "kai" "kaiser" "united states" "n"
"3094" "kalitta air" "\n" "k4" "cks" "connie" "united states" "n"
"3095" "kalitta charters" "\n" "" "kfs" "kalitta" "united states" "n"
"3096" "kallat el saker air company" "\n" "" "kes" "kallat el sker" "libya" "n"
"3097" "kam air" "\n" "rq" "kmf" "kamgar" "afghanistan" "y"
"3098" "kampuchea airlines" "\n" "e2" "kmp" "kampuchea" "cambodia" "n"
"3099" "kanaf-arkia airlines" "\n" "" "kiz" "" "israel" "n"
"3100" "kanfey ha'emek aviation" "\n" "" "khe" "kanfey haemek" "israel" "n"
"3101" "kansas state university" "\n" "" "ksu" "k-state" "united states" "n"
"3102" "karat" "\n" "v2" "akt" "aviakarat" "russia" "n"
"3103" "karibu airways company" "\n" "" "krb" "karibu air" "tanzania" "n"
"3104" "karlog air charter" "\n" "" "klg" "karlog" "denmark" "n"
"3105" "karthago airlines" "\n" "" "kaj" "karthago" "tunisia" "n"
"3106" "kartika airlines" "\n" "" "kae" "kartika" "indonesia" "n"
"3107" "kata transportation" "\n" "" "ktv" "katavia" "sudan" "n"
"3108" "katekavia" "\n" "" "ktk" "katekavia" "russia" "n"
"3109" "kato airline" "\n" "" "kat" "kato-air" "norway" "n"
"3110" "kavminvodyavia" "\n" "kv" "mvd" "air minvody" "russia" "y"
"3111" "kavouras inc" "\n" "" "xka" "" "united states" "n"
"3112" "kaz agros avia" "\n" "" "krn" "antol" "kazakhstan" "n"
"3113" "kaz air west" "\n" "" "kaw" "kazwest" "kazakhstan" "n"
"3114" "kazan aviation production association" "\n" "" "kao" "kazavaia" "russia" "n"
"3115" "kazan helicopters" "\n" "" "kph" "kama" "russia" "n"
"3116" "kazavia" "\n" "" "kka" "kakair" "kazakhstan" "n"
"3117" "kazaviaspas" "\n" "" "kzs" "spakaz" "kazakhstan" "n"
"3118" "keenair charter -" "\n" "" "jfk" "keenair" "united kingdom" "n"
"3119" "kelix air" "\n" "" "klx" "kelix" "nigeria" "n"
"3120" "kelner airways" "\n" "" "fkl" "kelner" "canada" "n"
"3121" "kelowna flightcraft air charter" "\n" "" "kfa" "flightcraft" "canada" "n"
"3122" "kendell airlines" "\n" "" "kda" "kendell" "australia" "y"
"3123" "kenmore air" "\n" "m5" "ken" "kenmore" "united states" "y"
"3124" "kenn borek air" "\n" "" "kba" "borek air" "canada" "n"
"3125" "kent aviation" "\n" "" "kah" "dekair" "canada" "n"
"3126" "kenya airways" "\n" "kq" "kqa" "kenya" "kenya" "y"
"3127" "kevis" "\n" "" "kvs" "kevis" "kazakhstan" "n"
"3128" "key airlines" "\n" "" "key" "key air" "united states" "n"
"3129" "key lime air" "\n" "" "lym" "key lime" "united states" "n"
"3130" "keystone aerial surveys" "\n" "" "ftp" "footprint" "united states" "n"
"3131" "keystone air services" "\n" "bz" "kee" "keystone" "canada" "n"
"3132" "khalifa airways" "\n" "" "kzw" "khalifa air" "algeria" "n"
"3133" "kharkov aircraft manufacturing company" "\n" "" "wkh" "west-kharkov" "ukraine" "n"
"3134" "khazar" "\n" "" "khr" "khazar" "turkmenistan" "n"
"3135" "khoezestan photros air lines" "\n" "" "khp" "photros air" "iran" "n"
"3136" "khoriv-avia" "\n" "" "krv" "khoriv-avia" "ukraine" "n"
"3137" "khors aircompany" "\n" "" "kho" "aircompany khors" "ukraine" "n"
"3138" "khyber afghan airlines" "\n" "" "khy" "khyber" "afghanistan" "n"
"3139" "kiev aviation plant" "\n" "" "uak" "aviation plant" "ukraine" "n"
"3140" "king aviation" "\n" "" "kng" "king" "united kingdom" "n"
"3141" "kingfisher air services" "\n" "" "bez" "sea breeze" "united states" "n"
"3142" "kingfisher airlines" "\n" "it" "kfr" "kingfisher" "india" "y"
"3143" "knighthawk air express" "\n" "" "knx" "knight flight" "canada" "n"
"3144" "kingston air services" "\n" "" "kas" "kingston air" "canada" "n"
"3145" "kinnarps" "\n" "" "kip" "kinnarps" "sweden" "n"
"3146" "kinshasa airways" "\n" "" "kns" "kinshasa airways" "democratic republic of the congo" "n"
